,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3
182,2012-03-16,NA,NA,772.083.333.333.333,NA,NA,115.041.666.666.667,15.2,6.3,NA,1012,598030,169.222.279.818.738,28.25,51.83,92.04,40.12
183,2012-03-17,NA,NA,676.666.666.666.667,NA,NA,12.6,16.3,8,NA,203,153606,132.156.295.978.022,8.62,49.12,58.96,44.88
184,2012-03-18,NA,NA,527.083.333.333.333,NA,NA,147.916.666.666.667,20.1,9.9,NA,109,79197,137.631.475.939.745,3.29,18.83,19.08,65.83
185,2012-03-19,NA,NA,532.083.333.333.333,NA,NA,120.083.333.333.333,14.5,10.1,NA,1590,858821,185.137.531.569.442,3.67,21.58,23.33,65.67
186,2012-03-20,NA,NA,529.166.666.666.667,NA,NA,115.958.333.333.333,15.1,8.1,NA,1200,671413,178.727.549.213.375,5.25,21.5,25.5,58.12
187,2012-03-21,NA,NA,815.416.666.666.667,NA,NA,126.208.333.333.333,13.2,11.9,NA,1036,631591,164.030.203.090.291,2.54,15.12,14.25,69.62
188,2012-03-22,NA,NA,799.166.666.666.667,NA,NA,11.825,15.5,10.1,NA,1030,580958,177.293.367.162.514,4.62,37.12,40.58,49.29
189,2012-03-23,NA,NA,734.583.333.333.333,NA,NA,122.291.666.666.667,15.2,8.8,NA,948,529206,179.136.290.971.758,12.21,41.17,56.71,39.88
190,2012-03-24,NA,NA,69.625,NA,NA,127.583.333.333.333,16.5,8.4,NA,234,153578,152.365.573.194.077,13.38,37.79,55.83,44.67
191,2012-03-25,NA,NA,613.333.333.333.333,NA,NA,149.166.666.666.667,20.4,8.7,NA,141,108750,129.655.172.413.793,21.36,50.64,81.64,26.86
192,2012-03-26,NA,NA,664.166.666.666.667,NA,NA,13.8,16.3,11,NA,1442,769545,187.383.453.859.099,20.55,43.73,73.09,47.39
193,2012-03-27,NA,NA,527.083.333.333.333,NA,NA,147.291.666.666.667,19.1,10.5,NA,1200,685316,175.101.704.906.933,7.76,59.71,68.14,53.54
194,2012-03-28,NA,NA,54,NA,NA,152.958.333.333.333,20.9,10.2,NA,1109,613812,180.674.212.951.197,35.71,75.58,126.71,49.82
195,2012-03-29,NA,NA,56.875,NA,NA,148.083.333.333.333,19.5,9.4,NA,612,366718,166.885.726.907.324,19,83.58,110.58,5.33
196,2012-03-30,NA,NA,52.375,NA,NA,170.875,23.5,11.1,NA,964,533651,180.642.404.867.601,45.29,99.29,166.62,58
197,2012-03-31,NA,NA,688.333.333.333.333,NA,NA,154.291.666.666.667,19.5,11.5,NA,276,185506,14.878.224.963.074,09.08,55.88,66.08,51.12
198,2012-04-01,NA,NA,643.333.333.333.333,NA,NA,156.958.333.333.333,20,11.4,NA,133,103886,128.024.950.426.429,17.25,73.04,98.17,26.46
199,2012-04-02,NA,NA,755.416.666.666.667,NA,NA,142.416.666.666.667,17.3,11.5,NA,1297,678890,191.047.150.495.662,11.17,46.25,59.88,42.27
200,2012-04-03,NA,NA,837.083.333.333.333,NA,NA,140.166.666.666.667,15.6,13,NA,957,549402,174.189.391.374.622,13.38,41.92,58.33,38.75
201,2012-04-04,NA,NA,865.833.333.333.333,NA,NA,129.083.333.333.333,14.2,11.3,NA,791,455181,173.777.024.963.696,3.71,26.95,27.71,50
202,2012-04-05,NA,NA,782.916.666.666.667,NA,NA,13.15,14.2,11.8,NA,777,429933,180.725.834.025.302,4.38,24.08,25.88,49.21
203,2012-04-06,NA,NA,742.083.333.333.333,NA,NA,134.791.666.666.667,17.3,10.8,NA,95,65459,145.129.012.053.346,5.96,28.08,32.62,45.17
204,2012-04-07,NA,NA,474.166.666.666.667,NA,NA,133.833.333.333.333,17.2,8.7,NA,200,138299,144.614.205.453.402,3.17,23.12,22.5,71.54
205,2012-04-08,NA,NA,579.583.333.333.333,NA,NA,143.208.333.333.333,18.1,11.3,NA,129,92898,13.886.197.765.291,4.17,19.33,20.71,71.38
206,2012-04-09,NA,NA,652.083.333.333.333,NA,NA,139.583.333.333.333,16.5,11.6,NA,109,74338,146.627.565.982.405,3.75,26.42,27.29,57.88
207,2012-04-10,NA,NA,720.833.333.333.333,NA,NA,138.083.333.333.333,16.8,10.7,NA,1243,692207,179.570.561.985.071,17.83,44.42,68,39.88
208,2012-04-11,NA,NA,455.833.333.333.333,NA,NA,148.125,19.9,10.2,NA,972,571747,17.000.526.456.632,4.58,24.54,27.42,63.42
209,2012-04-12,NA,NA,617.916.666.666.667,NA,NA,140.875,15.4,13.3,NA,961,569447,168.760.218.246.825,11.67,46.92,61.42,37.42
210,2012-04-13,NA,NA,624.166.666.666.667,NA,NA,135.166.666.666.667,16.6,10.8,NA,854,508476,167.952.863.065.317,4.62,31.04,33.88,48.42
211,2012-04-14,NA,NA,550.416.666.666.667,NA,NA,12.4625,16.4,9.5,NA,183,126077,145.149.392.831.365,3.38,23.79,23.46,60.29
212,2012-04-15,NA,NA,551.666.666.666.667,NA,NA,123.708.333.333.333,16.7,9.6,NA,69,46516,148.336.056.410.697,03.08,22.67,21.79,59.25
213,2012-04-16,NA,NA,418.333.333.333.333,NA,NA,132.166.666.666.667,16.7,11,NA,1221,680586,179.404.219.305.128,3.75,27.12,27.83,71.08
214,2012-04-17,NA,NA,392.083.333.333.333,NA,NA,125.666.666.666.667,16.5,8.9,NA,952,541592,17.577.807.648.562,5.21,35.17,39.29,69.58
215,2012-04-18,NA,NA,66.75,NA,NA,128.208.333.333.333,14.7,10.9,NA,961,544108,176.619.347.629.515,5.21,35.12,38.79,62.17
216,2012-04-19,NA,NA,52.125,NA,NA,14.625,19.6,11.8,NA,890,495974,179.444.890.256.344,5.17,31.08,34.88,63.87
217,2012-04-20,NA,NA,470.416.666.666.667,NA,NA,155.416.666.666.667,20.1,10.9,NA,813,420155,193.500.017.850.555,5.12,34.21,38.25,65.33
218,2012-04-21,NA,NA,637.083.333.333.333,NA,NA,156.375,19.8,12.2,NA,182,118196,153.981.522.217.334,3.96,31.62,33.5,61.83
219,2012-04-22,NA,NA,707.916.666.666.667,NA,NA,13.725,15.3,13,NA,100,81939,122.042.006.858.761,2.67,10.62,9.83,80.12
220,2012-04-23,NA,NA,710.416.666.666.667,NA,NA,149.416.666.666.667,17.6,12.4,NA,1272,658780,193.084.185.919.427,4.67,31.08,34.46,63.17
221,2012-04-24,NA,NA,47.875,NA,NA,144.333.333.333.333,18.7,11.4,NA,1099,601885,182.593.020.261.346,3.38,19.21,20.08,78
222,2012-04-25,NA,NA,77,NA,NA,140.833.333.333.333,17.4,9.7,NA,965,541780,178.116.578.685.075,15.29,56.86,77.62,32.78
223,2012-04-26,NA,NA,76.375,NA,NA,16.35,19.8,13.2,NA,881,500407,176.056.689.854.458,3.12,19.96,19.83,80.21
224,2012-04-27,NA,NA,74.625,NA,NA,163.375,17.7,14.9,NA,862,460083,187.357.498.538.307,3.79,29.12,29.79,65.79
225,2012-04-28,NA,NA,780.416.666.666.667,NA,NA,164.416.666.666.667,17.7,14.3,NA,223,151100,1.475.843.812.045,2.88,18.67,18,79.42
226,2012-04-29,NA,NA,627.916.666.666.667,NA,NA,15.325,18.7,12.5,NA,101,62225,162.314.182.402.571,6.58,26.79,32.75,71.62
227,2012-04-30,NA,NA,645.416.666.666.667,NA,NA,148.208.333.333.333,17.4,11.8,NA,1013,531437,190.615.256.370.934,5.96,34.78,41.46,68.83
228,2012-05-01,NA,NA,689.583.333.333.333,NA,NA,145.166.666.666.667,17.8,10.4,NA,100,75251,13.288.859.948.705,3.71,29.12,29.88,62
229,2012-05-02,NA,NA,67.875,NA,NA,155.833.333.333.333,20.6,10.7,NA,1174,645912,181.758.505.802.648,14.42,51.12,69.92,41.67
230,2012-05-03,NA,NA,675.833.333.333.333,NA,NA,157.208.333.333.333,19.4,11.1,NA,958,515761,18.574.494.775.681,5.45,40.05,44.27,58.13
231,2012-05-04,NA,NA,727.916.666.666.667,NA,NA,163.291.666.666.667,19.6,13.5,NA,884,469387,188.330.737.749.448,7.96,52.38,61.33,50.38
232,2012-05-05,NA,NA,60.625,NA,NA,175.458.333.333.333,22.7,12.5,NA,174,129387,134.480.280.089.963,15.21,44,64.54,44.46
233,2012-05-06,NA,NA,666.666.666.666.667,NA,NA,161.166.666.666.667,18.6,14.1,NA,95,70278,135.177.438.174.109,4.75,35.42,38.33,50.67
234,2012-05-07,NA,NA,662.083.333.333.333,NA,NA,166.625,20,12.4,NA,1173,656815,178.589.100.431.628,13.29,48.83,66.33,41.25
235,2012-05-08,NA,NA,656.666.666.666.667,NA,NA,188.541.666.666.667,23.4,15.2,NA,1001,529531,189.035.202.849.314,12.38,58.46,74.42,46.12
236,2012-05-09,NA,NA,822.916.666.666.667,NA,NA,166.208.333.333.333,18.9,15.1,NA,786,459879,170.914.523.168.051,3.58,22.04,22.96,75.33
237,2012-05-10,NA,NA,615.416.666.666.667,NA,NA,188.916.666.666.667,23.2,14.3,NA,768,467363,164.326.230.360.555,30.71,72.38,117.5,31.46
238,2012-05-11,NA,NA,45.125,NA,NA,213.166.666.666.667,26.6,14.7,NA,675,365177,184.841.871.202.184,47.5,86.54,158.04,22.71
239,2012-05-12,NA,NA,589.583.333.333.333,NA,NA,207.625,26.3,18.2,NA,148,105208,140.673.713.025.625,16.58,62.67,85.67,39.17
240,2012-05-13,NA,NA,740.416.666.666.667,NA,NA,18.875,20.8,17.5,NA,52,35116,148.080.646.998.519,3.54,26.88,27.96,54.75
241,2012-05-14,NA,NA,57.375,NA,NA,19.3,21.1,17.7,NA,1224,632298,193.579.609.614.454,05.08,37.21,41.79,60.12
242,2012-05-15,NA,NA,645.416.666.666.667,NA,NA,186.291.666.666.667,21.1,16.4,NA,864,478677,180.497.496.223.967,5.21,33.54,37.25,78.04
243,2012-05-16,NA,NA,61.375,NA,NA,166.916.666.666.667,18.7,15.4,NA,812,461450,175.967.060.353.234,4,28.86,31.05,70.64
244,2012-05-17,NA,NA,69.875,NA,NA,167.416.666.666.667,19.9,14.6,NA,777,446021,174.207.044.062.948,6.12,37.21,43.29,65
245,2012-05-18,NA,NA,779.583.333.333.333,NA,NA,16.925,18.6,15.7,NA,722,413006,17.481.586.223.929,3.29,18,18.33,84.33
246,2012-05-19,NA,NA,735.833.333.333.333,NA,NA,17.325,20,15.6,NA,171,116260,147.084.121.795.975,2.79,19.04,18.42,93.39
247,2012-05-20,NA,NA,80.125,NA,NA,156.916.666.666.667,19.3,12,NA,107,78195,136.837.393.695.249,2.83,19.88,19.46,65.92
248,2012-05-21,NA,NA,559.583.333.333.333,NA,NA,151.833.333.333.333,19.6,11.9,NA,1207,638416,189.061.677.652.189,4.12,18.38,20.29,60.17
249,2012-05-22,NA,NA,56.375,NA,NA,175.958.333.333.333,24.4,14.3,NA,896,492888,181.785.720.082.453,5,24.29,28.29,55.08
250,2012-05-23,NA,NA,615.416.666.666.667,NA,NA,189.833.333.333.333,23.1,14.4,NA,915,486632,188.027.092.340.824,20.83,54.5,84.29,27.48
251,2012-05-24,NA,NA,577.916.666.666.667,NA,NA,200.666.666.666.667,25.4,14.4,NA,786,427137,184.015.901.221.388,37.43,67.38,122.9,30.2
252,2012-05-25,NA,NA,530.416.666.666.667,NA,NA,216.125,27,15.7,NA,655,360717,181.582.792.050.278,26.33,72.29,110.42,35.33
253,2012-05-26,NA,NA,688.333.333.333.333,NA,NA,202.041.666.666.667,23.2,18,NA,163,112587,144.776.928.064.519,12.04,56.12,71.33,44.12
254,2012-05-27,NA,NA,75.75,NA,NA,19.6,23.1,16.7,NA,117,79200,147.727.272.727.273,8.25,30.21,38.79,58.21
255,2012-05-28,NA,NA,616.666.666.666.667,NA,NA,213.375,25.1,17.2,NA,157,101213,155.118.413.642.516,5.75,35.92,41.46,51.92
256,2012-05-29,NA,NA,55.75,NA,NA,218.708.333.333.333,25.3,17.8,NA,1085,554675,195.610.041.916.438,16.38,62.08,84.54,34.46
257,2012-05-30,NA,NA,559.583.333.333.333,NA,NA,228.416.666.666.667,28.7,17.7,NA,747,437115,17.089.324.319.687,22.95,75.05,108.55,20.23
258,2012-05-31,NA,NA,585.416.666.666.667,NA,NA,224.541.666.666.667,26.6,18.2,NA,784,440002,178.181.008.268.144,33.96,84,135,20.08
259,2012-06-01,NA,NA,547.916.666.666.667,NA,NA,22.55,26.1,18,NA,677,376993,179.578.931.173.788,31.21,74.71,120.54,30.62
260,2012-06-02,NA,NA,544.166.666.666.667,NA,NA,230.833.333.333.333,27.7,18.9,NA,161,121926,132.047.307.383.167,10.62,65.54,79.12,48.12
261,2012-06-03,NA,NA,76.125,NA,NA,205.291.666.666.667,23.9,17.8,NA,103,71839,1.433.761.605.813,2.67,22.54,21.38,65.88
262,2012-06-04,NA,NA,757.916.666.666.667,NA,NA,202.666.666.666.667,22.6,17.9,NA,989,496145,199.336.887.401.868,5.38,28.42,33.5,42.12
263,2012-06-05,NA,NA,751.666.666.666.667,NA,NA,21.475,24.8,18.2,NA,769,442912,173.623.654.360.234,5.58,30.75,35.71,51.62
264,2012-06-06,NA,NA,783.333.333.333.333,NA,NA,220.666.666.666.667,24.9,20.5,NA,740,428259,172.792.632.495.756,4.92,26.75,30.71,54.54
265,2012-06-07,NA,NA,800.833.333.333.333,NA,NA,215.416.666.666.667,24.8,18.8,NA,655,360402,181.741.499.769.702,08.08,31.17,40.21,52.88
266,2012-06-08,NA,NA,731.666.666.666.667,NA,NA,212.125,23.2,19.1,NA,612,343291,178.274.408.592.127,11.42,34.54,48.54,46.62
267,2012-06-09,NA,NA,583.333.333.333.333,NA,NA,216.583.333.333.333,24.7,19.4,NA,121,72945,165.878.401.535.403,4.25,23.21,25.17,63.46
268,2012-06-10,NA,NA,706.666.666.666.667,NA,NA,220.416.666.666.667,26.3,19.3,NA,72,49759,144.697.441.668.844,4.75,26.12,29.12,51.04
269,2012-06-11,NA,NA,700.416.666.666.667,NA,NA,204.291.666.666.667,22.9,18.2,NA,1001,521523,191.937.843.585.038,4,21.71,20.91,41.95
270,2012-06-12,NA,NA,480.833.333.333.333,NA,NA,204.458.333.333.333,26,16,NA,756,396685,190.579.427.001.273,2.88,27.79,25.71,63.75
271,2012-06-13,NA,NA,674.166.666.666.667,NA,NA,196.541.666.666.667,21.9,17.3,NA,723,381011,189.758.300.941.443,2,23.67,18.83,56.42
272,2012-06-14,NA,NA,725.416.666.666.667,NA,NA,208.583.333.333.333,24.2,17.5,NA,680,374374,181.636.545.272.909,3.29,40.67,39.5,44.92
273,2012-06-15,NA,NA,629.583.333.333.333,NA,NA,216.833.333.333.333,25.8,17.2,NA,628,327323,191.859.417.150.643,9.96,50.08,59.79,40.12
274,2012-06-16,NA,NA,527.083.333.333.333,NA,NA,228.125,26.7,17.4,NA,156,84391,184.853.835.124.599,15.5,63.92,84.21,29.42
275,2012-06-17,NA,NA,742.916.666.666.667,NA,NA,211.166.666.666.667,24,18.3,NA,86,54329,158.294.833.330.266,4.25,33,31.88,56.62
276,2012-06-18,NA,NA,730.833.333.333.333,NA,NA,218.583.333.333.333,23.9,19.4,NA,966,507188,190.461.919.446.044,12.58,36.33,48.71,58.71
277,2012-06-19,NA,NA,64,NA,NA,224.208.333.333.333,25,20.2,NA,793,421343,188.207.707.259.881,3.25,37.12,33.92,66.54
278,2012-06-20,NA,NA,679.583.333.333.333,NA,NA,232.708.333.333.333,28.9,20.1,NA,691,410852,168.187.084.400.222,3.38,49.21,47.25,55.17
279,2012-06-21,NA,NA,625.416.666.666.667,NA,NA,254.666.666.666.667,31.6,20.1,NA,641,366377,174.956.397.372.106,11.5,60.67,74.62,42.08
280,2012-06-22,NA,NA,66.875,NA,NA,221.875,24.2,20.2,NA,598,341731,174.991.440.636.056,1.83,35.08,29.12,66.17
281,2012-06-23,NA,NA,59.125,NA,NA,221.083.333.333.333,24.7,19.5,NA,171,116890,14.629.138.506.288,2.92,45.42,42.33,55.04
282,2012-06-24,NA,NA,610.833.333.333.333,NA,NA,232.875,26.9,19.3,NA,66,51099,12.916.104.033.347,5,49.08,49.71,57.21
283,2012-06-25,NA,NA,644.583.333.333.333,NA,NA,23.9,26.3,20.6,NA,911,497080,183.270.298.543.494,13.21,48.42,63.08,50.67
284,2012-06-26,NA,NA,614.583.333.333.333,NA,NA,243.125,27.8,20.5,NA,632,365730,172.805.074.781.943,8.33,52.71,60.08,41.25
285,2012-06-27,NA,NA,572.916.666.666.667,NA,NA,253.625,28.5,20.8,NA,683,380229,179.628.592.243.096,15.29,62.33,83.81,30.1
286,2012-06-28,NA,NA,740.416.666.666.667,NA,NA,260.666.666.666.667,28.7,23.8,NA,619,327648,188.922.258.033.011,10.38,47.21,59.21,42.17
287,2012-06-29,NA,NA,811.666.666.666.667,NA,NA,25.05,27.5,22.7,NA,573,326745,175.366.111.187.623,4.29,23.79,25.04,63
288,2012-06-30,NA,NA,844.583.333.333.333,NA,NA,239.458.333.333.333,25.5,22.7,NA,113,70330,160.671.121.854.116,3,13.46,12.54,70.58
289,2012-07-01,NA,NA,825.833.333.333.333,NA,NA,208.916.666.666.667,24.4,16.8,NA,79,53869,146.652.063.338.841,3.67,28.21,29.04,44.33
290,2012-07-02,NA,NA,640.416.666.666.667,NA,NA,21.15,25,17.2,NA,826,461074,179.146.948.212.218,5.46,37.75,42.62,43.29
291,2012-07-03,NA,NA,723.333.333.333.333,NA,NA,22.95,26.8,18.6,NA,584,355096,164.462.567.868.971,12.75,49.75,66.17,34.33
292,2012-07-04,NA,NA,739.583.333.333.333,NA,NA,239.208.333.333.333,26.9,21.4,NA,595,334591,177.829.050.990.612,4.88,37.67,41.21,51.08
293,2012-07-05,NA,NA,80.625,NA,NA,233.791.666.666.667,25.6,21.5,NA,572,354558,161.327.624.817.378,4.12,21.71,23.79,60.08
294,2012-07-06,NA,NA,68.375,NA,NA,22.375,25.2,19.6,NA,538,320760,167.726.649.208.131,8.75,29.5,39.12,50.88
295,2012-07-07,NA,NA,708.333.333.333.333,NA,NA,229.791.666.666.667,26.5,19.4,NA,138,93476,147.631.477.598.528,5.88,31.83,36.92,44.92
296,2012-07-08,NA,NA,741.666.666.666.667,NA,NA,230.291.666.666.667,25.1,21.4,NA,86,57816,148.747.751.487.477,04.08,21.75,23.46,47.79
297,2012-07-09,NA,NA,66.875,NA,NA,239.833.333.333.333,27,20.5,NA,761,426118,178.589.029.329.904,12.82,50,67.27,30.09
298,2012-07-10,NA,NA,81,NA,NA,24.55,27.7,21.5,NA,595,340789,174.594.837.274.677,15.54,45.38,66.54,29.42
299,2012-07-11,NA,NA,761.666.666.666.667,NA,NA,238.125,25.7,22,NA,586,346537,169.101.712.082.692,5.38,23.58,27.67,59.71
300,2012-07-12,NA,NA,702.916.666.666.667,NA,NA,23.55,25,21.6,NA,497,312665,158.956.071.194.409,4.21,32.62,34.62,56.04
301,2012-07-13,NA,NA,778.333.333.333.333,NA,NA,255.833.333.333.333,27.9,23.4,NA,496,316646,156.641.801.886.018,7.42,41.33,49.21,41.42
302,2012-07-14,NA,NA,732.083.333.333.333,NA,NA,235.291.666.666.667,24.9,21.6,NA,109,69777,156.211.932.298.608,3.42,16.29,16.71,59.38
303,2012-07-15,NA,NA,689.166.666.666.667,NA,NA,226.375,24.8,21.1,NA,48,30558,157.078.342.823.483,3.25,21.25,21.62,53.88
304,2012-07-16,NA,NA,663.333.333.333.333,NA,NA,233.125,25.7,21.5,NA,747,419906,177.896.957.890.576,05.08,25.12,29.42,51.33
305,2012-07-17,NA,NA,676.666.666.666.667,NA,NA,25.3,29,20.6,NA,555,317939,174.561.787.009.458,6.79,42.38,49.12,42.75
306,2012-07-18,NA,NA,54.875,NA,NA,266.041.666.666.667,32.3,20.8,NA,561,352098,159.330.640.901.113,23.38,71,105.46,25.38
307,2012-07-19,NA,NA,695.833.333.333.333,NA,NA,250.708.333.333.333,28,21.1,NA,563,316773,177.729.793.890.262,13.71,50,68.38,41.71
308,2012-07-20,NA,NA,779.583.333.333.333,NA,NA,244.166.666.666.667,27.9,21.3,NA,544,331836,163.936.402.319.218,5.71,31.58,36.33,62.12
309,2012-07-21,NA,NA,719.166.666.666.667,NA,NA,239.125,26.1,21.5,NA,148,100111,147.835.902.148.615,5.83,30.42,35.38,59.92
310,2012-07-22,NA,NA,64.125,NA,NA,239.875,25.5,22.8,NA,61,45457,134.192.753.591.306,3.21,21.83,22.08,67.67
311,2012-07-23,NA,NA,612.916.666.666.667,NA,NA,229.958.333.333.333,25.6,20.5,NA,699,411473,169.877.488.923.939,5.25,26.83,30.67,72.88
312,2012-07-24,NA,NA,578.333.333.333.333,NA,NA,237.958.333.333.333,27.8,18.5,NA,563,346089,162.674.918.879.248,14.86,58.1,78,41.27
313,2012-07-25,NA,NA,619.583.333.333.333,NA,NA,251.583.333.333.333,29,21.2,NA,568,345745,1.642.829.252.773,4.12,37.92,40.33,72.88
314,2012-07-26,NA,NA,699.166.666.666.667,NA,NA,249.166.666.666.667,27.1,21.9,NA,565,326528,173.032.634.261.074,7.75,35.75,43.58,68.38
315,2012-07-27,NA,NA,745.416.666.666.667,NA,NA,25.1,27,22.8,NA,474,288059,164.549.623.514.627,4.25,24.25,25.88,73.54
316,2012-07-28,NA,NA,699.583.333.333.333,NA,NA,257.916.666.666.667,30.1,22.5,NA,144,102056,141.099.004.468.135,7.33,43.5,51.25,57.75
317,2012-07-29,NA,NA,73.25,NA,NA,248.083.333.333.333,27.5,22.2,NA,58,37641,15.408.729.842.459,5.5,33.54,37.88,60.96
318,2012-07-30,NA,NA,77.5,NA,NA,252.666.666.666.667,28.1,22.9,NA,682,408905,166.786.906.494.173,4.54,26.83,29.54,53.33
319,2012-07-31,NA,NA,791.666.666.666.667,NA,NA,256.166.666.666.667,27.9,23.2,NA,463,286040,161.865.473.360.369,5.58,31.67,36.21,50.71
320,2012-08-01,NA,NA,777.916.666.666.667,NA,NA,265.833.333.333.333,29.9,23.7,NA,486,299910,162.048.614.584.375,5,30.29,33.92,57.04
321,2012-08-02,NA,NA,71.5,NA,NA,253.541.666.666.667,27.8,22.9,NA,448,287652,155.743.745.915.203,4.38,21.79,23.92,77.12
322,2012-08-03,NA,NA,641.666.666.666.667,NA,NA,248.875,28.5,21.3,NA,450,253518,177.502.189.193.667,9.71,36.33,47.46,55.82
323,2012-08-04,NA,NA,630.833.333.333.333,NA,NA,255.333.333.333.333,29.1,22.2,NA,131,90669,144.481.575.841.798,3.92,35.12,36.67,60
324,2012-08-05,NA,NA,73.75,NA,NA,252.375,28.1,22.7,NA,59,42472,138.915.049.915.238,3.54,25.08,25.62,64.79
325,2012-08-06,NA,NA,68.875,NA,NA,24.1,27,20.3,NA,593,369731,160.386.875.863.804,3.88,17.92,19.5,59.29
326,2012-08-07,NA,NA,634.583.333.333.333,NA,NA,236.875,27,21.2,NA,465,282548,16.457.380.692.838,4.41,26.27,28.36,52.86
327,2012-08-08,NA,NA,653.333.333.333.333,NA,NA,249.125,27.4,22,NA,434,275879,157.315.344.770.715,3.88,35.79,37.54,56
328,2012-08-09,NA,NA,715.416.666.666.667,NA,NA,25.325,28.8,21.5,NA,421,260636,161.527.954.695.437,9.5,42.12,53.04,58.96
329,2012-08-10,NA,NA,62.625,NA,NA,254.958.333.333.333,28.9,21.9,NA,438,278334,15.736.489.253.918,6.29,39.5,44.83,60.21
330,2012-08-11,NA,NA,665.833.333.333.333,NA,NA,257.916.666.666.667,28.8,22.4,NA,133,93376,142.434.886.908.842,11.08,42.58,56.12,62
331,2012-08-12,NA,NA,73.875,NA,NA,24.725,27.2,22.9,NA,113,73052,154.684.334.446.695,3.67,29.62,30.29,55.88
332,2012-08-13,NA,NA,696.666.666.666.667,NA,NA,25.45,29.3,21.6,NA,486,280792,17.308.185.418.388,8.58,40.12,50.04,42.17
333,2012-08-14,NA,NA,744.166.666.666.667,NA,NA,261.083.333.333.333,28.8,23,NA,398,239422,166.233.679.444.663,8.75,38.96,48.46,49.04
334,2012-08-15,NA,NA,742.083.333.333.333,NA,NA,269.083.333.333.333,29.6,23.8,NA,72,49051,146.785.998.246.723,5.29,32.25,35.88,48.29
335,2012-08-16,NA,NA,679.166.666.666.667,NA,NA,26.4,29,24.3,NA,524,328228,15.964.512.473.037,4.3,32.15,33.9,56.64
336,2012-08-17,NA,NA,81.875,NA,NA,251.291.666.666.667,27.8,22.7,NA,392,259806,15.088.181.181.343,09.08,33.46,42.96,42.83
337,2012-08-18,NA,NA,787.916.666.666.667,NA,NA,256.083.333.333.333,28.3,22.6,NA,123,90949,135.240.629.363.709,6.33,30.96,36.46,38.04
338,2012-08-19,NA,NA,703.333.333.333.333,NA,NA,269.125,29,23,NA,83,59225,140.143.520.472.773,7.79,45.25,53,33.46
339,2012-08-20,NA,NA,64.375,NA,NA,28.45,32.6,24.9,NA,534,342068,156.109.311.598.863,15.75,63.08,83.88,30.12
340,2012-08-21,NA,NA,592.083.333.333.333,NA,NA,285.833.333.333.333,33.6,23.8,NA,447,294123,151.977.234.014.341,18.96,59.79,85.04,40.58
341,2012-08-22,NA,NA,620.833.333.333.333,NA,NA,277.833.333.333.333,31.8,23.9,NA,432,280163,154.195.950.214.696,16.33,63.21,85.04,35.54
342,2012-08-23,NA,NA,71.125,NA,NA,267.958.333.333.333,29.4,23.3,NA,481,296082,16.245.499.557.555,20.38,51.54,78.83,42.83
343,2012-08-24,NA,NA,755.416.666.666.667,NA,NA,268.208.333.333.333,29.7,23.1,NA,415,257131,161.396.331.053.043,11.25,44.58,58.04,43.36
344,2012-08-25,NA,NA,73,NA,NA,271.916.666.666.667,29.8,25.4,NA,111,81686,135.886.198.369.366,4.33,24.33,25.58,65.62
345,2012-08-26,NA,NA,623.333.333.333.333,NA,NA,250.291.666.666.667,27.6,22.9,NA,84,61068,137.551.581.843.191,7.38,24.12,30.58,53.79
346,2012-08-27,NA,NA,741.666.666.666.667,NA,NA,262.875,29.3,23.1,NA,696,410598,169.508.862.683.208,5.29,29.33,32.38,50.71
347,2012-08-28,NA,NA,785.833.333.333.333,NA,NA,268.125,29.5,24.9,NA,433,262356,165.042.918.782.113,6.92,29.17,34.92,51.42
348,2012-08-29,NA,NA,795.416.666.666.667,NA,NA,26,28.2,23.5,NA,467,299983,155.675.488.277.669,6.38,30.5,35.58,45.08
349,2012-08-30,NA,NA,809.166.666.666.667,NA,NA,230.666.666.666.667,26.7,18.7,NA,423,272806,155.055.240.720.512,4.29,25.42,26.46,44
350,2012-08-31,NA,NA,60.375,NA,NA,221.375,26.2,18.3,NA,440,274168,160.485.541.711.651,5,26.58,28.67,52.46
351,2012-09-01,NA,NA,38.125,NA,NA,21.125,24.3,18.2,NA,141,103476,136.263.481.386.988,4.67,21.29,22.71,68.92
352,2012-09-02,NA,NA,544.583.333.333.333,NA,NA,200.291.666.666.667,24.2,15,NA,70,53165,131.665.569.453.588,4.88,32.96,34.12,59.29
353,2012-09-03,NA,NA,487.083.333.333.333,NA,NA,225.875,27.2,16.2,NA,736,450113,163.514.495.248.971,5.68,38.11,40.79,65.11
354,2012-09-04,NA,NA,564.583.333.333.333,NA,NA,234.083.333.333.333,26,20.8,NA,562,341910,164.370.740.838.232,4.67,29.62,31.96,77.67
355,2012-09-05,NA,NA,60.25,NA,NA,24.55,28,21,NA,581,351534,165.275.620.565.863,5.46,39.5,43.62,63.96
356,2012-09-06,NA,NA,635.416.666.666.667,NA,NA,249.583.333.333.333,28.7,20.6,NA,563,360241,156.284.265.255.759,6.96,49.17,55.67,58.29
357,2012-09-07,NA,NA,719.583.333.333.333,NA,NA,235.583.333.333.333,26.9,20.9,NA,487,297611,163.636.424.728.925,8.12,46.54,54.71,68.12
358,2012-09-08,NA,NA,764.583.333.333.333,NA,NA,237.916.666.666.667,25.9,20.3,NA,145,103179,140.532.472.693.087,5.58,43.17,47.25,54.88
